src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,flags,label,attack_cat,timestamp,flow_id
192.168.13.129,8.8.11.14,60205,80,HTTPS,213,14976,4.312106724947608,"PSH,ACK",0,Normal,2025-11-06 15:45:30.284792,flow_007758
192.168.180.225,10.0.161.228,52278,993,TCP,231,12446,22.70364419853018,"FIN,ACK",0,Normal,2025-11-06 10:43:24.284793,flow_007759
192.168.180.76,8.8.8.8,51902,53,UDP,10,287,0.2096190688183338,,0,Normal,2025-11-06 08:38:36.284794,flow_007760
203.0.131.52,10.0.242.193,21733,443,ICMP,1922,335154,3.2824771944099105,SYN,1,DoS,2025-11-06 05:04:31.284795,flow_007761
192.168.122.212,8.8.112.66,59597,443,HTTPS,146,33004,17.01825565772946,,0,Normal,2025-11-06 20:03:03.284797,flow_007762
192.168.4.18,10.0.91.25,62231,25,TCP,39,5232,56.31606486790984,"FIN,ACK",0,Normal,2025-11-06 06:35:17.284798,flow_007763
192.168.182.95,10.0.106.158,49222,25,TCP,191,16574,52.189917472359895,ACK,0,Normal,2025-11-06 08:30:16.284799,flow_007764
203.0.188.95,10.0.254.222,25112,443,TCP,1987,716843,1.8593482651510012,RST,1,DoS,2025-11-07 00:28:06.284802,flow_007766
192.168.150.218,8.8.8.4,50234,53,UDP,10,186,0.6637270656924984,,0,Normal,2025-11-06 18:01:17.284803,flow_007767
192.168.248.162,10.0.28.172,59164,993,TCP,133,18887,29.21730432492628,"PSH,ACK",0,Normal,2025-11-06 19:46:57.284808,flow_007771
192.168.124.150,8.8.30.194,52301,80,HTTP,496,2431,16.24144560172329,ACK,0,Normal,2025-11-06 09:41:39.284809,flow_007772
192.168.51.122,8.8.8.8,58856,53,UDP,6,74,0.037007803452901625,,0,Normal,2025-11-06 13:54:48.284811,flow_007773
192.168.87.196,10.0.79.205,54414,22,TCP,75,17686,15.12451513298169,"FIN,ACK",0,Normal,2025-11-06 20:31:17.284812,flow_007774
203.0.139.133,10.0.237.207,16093,443,UDP,1000,361398,3.9052074147879314,"SYN,ACK",1,DoS,2025-11-06 23:33:27.284813,flow_007775
192.168.9.188,8.8.116.203,58790,80,TCP,99,45098,13.162098138215061,,0,Normal,2025-11-07 02:43:23.284814,flow_007776
203.0.53.128,10.0.169.103,60597,80,UDP,4209,106252,0.23396474651121915,SYN,1,DoS,2025-11-07 02:44:46.284815,flow_007777
192.168.23.165,8.8.4.4,61886,53,UDP,9,173,0.6298274431082997,,0,Normal,2025-11-06 05:38:36.284816,flow_007778
192.168.59.72,8.8.4.8,53983,53,UDP,3,131,0.44532351398194564,,0,Normal,2025-11-06 03:51:57.284819,flow_007780
192.168.202.30,8.8.4.8,64139,53,UDP,10,174,0.3906955347235535,,0,Normal,2025-11-06 10:50:18.284821,flow_007781
192.168.60.168,8.8.8.4,62217,53,UDP,6,379,0.09331235156372482,,0,Normal,2025-11-06 19:36:17.284822,flow_007782
203.0.197.110,10.0.26.160,58067,443,TCP,7504,319323,4.7968445245364615,SYN,1,DoS,2025-11-06 20:17:24.284823,flow_007783
192.168.178.215,8.8.67.129,51029,443,TCP,307,48996,26.020516413844323,,0,Normal,2025-11-06 23:52:23.284824,flow_007784
192.168.73.159,10.0.245.169,57644,22,TCP,105,4380,44.38450789954793,ACK,0,Normal,2025-11-06 10:23:08.284826,flow_007785
192.168.58.47,8.8.105.140,55687,80,HTTPS,409,1292,0.6211081902045871,ACK,0,Normal,2025-11-06 21:26:32.284827,flow_007786
192.168.114.16,8.8.108.22,60578,443,HTTP,191,25607,21.610913997081084,,0,Normal,2025-11-06 21:23:19.284828,flow_007787
192.168.243.8,8.8.106.2,54602,443,TCP,251,21183,28.12037082820571,ACK,0,Normal,2025-11-06 14:08:13.284829,flow_007788
192.168.31.108,8.8.205.190,60290,443,TCP,24,38866,10.318325937762308,"PSH,ACK",0,Normal,2025-11-06 10:55:50.284831,flow_007789
192.168.80.150,10.0.162.156,52703,993,TCP,24,6897,37.41037937034918,"PSH,ACK",0,Normal,2025-11-07 02:29:14.284832,flow_007790
192.168.171.155,8.8.4.4,64830,53,UDP,6,360,0.22513065644886157,,0,Normal,2025-11-06 20:29:53.284835,flow_007793
192.168.8.70,10.0.175.50,62483,22,TCP,45,11351,26.35288614358794,"FIN,ACK",0,Normal,2025-11-06 18:11:21.284837,flow_007794
192.168.22.45,8.8.8.8,52265,53,UDP,5,289,0.2964612238693796,,0,Normal,2025-11-06 20:20:08.284839,flow_007796
192.168.159.63,8.8.4.8,53016,53,UDP,3,495,0.7811587730298633,,0,Normal,2025-11-06 13:02:00.284845,flow_007801
192.168.67.66,8.8.112.91,61321,80,HTTPS,146,46860,0.1028077895721338,"PSH,ACK",0,Normal,2025-11-06 17:32:13.284847,flow_007802
192.168.40.105,8.8.160.134,49561,80,HTTP,54,25303,25.218865410546968,ACK,0,Normal,2025-11-06 09:38:21.284849,flow_007804
192.168.167.227,10.0.51.204,53474,587,TCP,220,2371,9.908054038524932,"PSH,ACK",0,Normal,2025-11-06 23:04:12.284850,flow_007805
192.168.190.170,8.8.246.219,53527,443,HTTPS,462,14599,23.932929118419477,,0,Normal,2025-11-06 22:08:54.284852,flow_007806
192.168.101.138,10.0.190.43,58038,993,TCP,275,9751,43.91609370298447,"PSH,ACK",0,Normal,2025-11-06 23:56:05.284854,flow_007808
192.168.10.233,8.8.221.230,64210,80,HTTPS,60,49238,9.49994396799085,ACK,0,Normal,2025-11-06 08:40:07.284857,flow_007810
10.0.208.143,203.0.167.232,44996,31337,TCP,171,46532,47.28553296295224,"PSH,ACK",1,Backdoor,2025-11-06 18:05:12.284858,flow_007811
192.168.126.88,8.8.8.8,54498,53,UDP,9,215,0.6002307393312689,,0,Normal,2025-11-06 03:53:10.284860,flow_007812
192.168.241.185,10.0.230.110,64119,22,TCP,107,3774,9.596608674345903,"PSH,ACK",0,Normal,2025-11-06 12:47:56.284861,flow_007813
192.168.84.171,10.0.188.9,50366,993,TCP,97,8372,9.388466992770335,"PSH,ACK",0,Normal,2025-11-07 02:43:29.284862,flow_007814
192.168.241.213,10.0.124.73,56762,587,TCP,162,16175,30.79082847989749,"PSH,ACK",0,Normal,2025-11-06 06:49:35.284863,flow_007815
192.168.163.66,8.8.155.60,61296,80,HTTP,329,11024,16.223072605663766,"PSH,ACK",0,Normal,2025-11-06 23:10:42.284864,flow_007816
192.168.11.156,8.8.124.185,49647,80,HTTPS,167,48896,24.04969296579829,ACK,0,Normal,2025-11-06 03:19:57.284866,flow_007817
192.168.23.61,8.8.157.74,58325,80,HTTP,98,31044,28.800522828272403,ACK,0,Normal,2025-11-07 01:09:20.284867,flow_007818
203.0.179.88,10.0.38.18,47208,428,TCP,1,179,0.027165540994321887,SYN,1,Reconnaissance,2025-11-06 17:54:55.284868,flow_007819
192.168.205.177,8.8.4.4,63720,53,UDP,5,414,0.8994089684093033,,0,Normal,2025-11-06 04:20:08.284869,flow_007820
203.0.123.183,10.0.15.87,40600,223,TCP,10,50,0.047995537463285325,SYN,1,Reconnaissance,2025-11-06 19:23:59.284871,flow_007821
192.168.52.110,10.0.32.30,55504,993,TCP,171,16615,47.799213266106094,"FIN,ACK",0,Normal,2025-11-07 02:23:16.284873,flow_007823
192.168.160.33,8.8.142.119,65185,443,TCP,419,23140,11.983352347992675,ACK,0,Normal,2025-11-06 16:03:13.284874,flow_007824
192.168.96.142,8.8.8.8,53849,53,UDP,9,100,0.8494720703697363,,0,Normal,2025-11-06 15:15:28.284876,flow_007825
192.168.190.108,8.8.8.4,53241,53,UDP,6,448,0.7214151751660905,,0,Normal,2025-11-06 23:31:23.284877,flow_007826
203.0.193.145,10.0.226.172,8505,80,TCP,1976,468393,3.788430465133561,SYN,1,DoS,2025-11-06 03:57:24.284879,flow_007827
192.168.128.121,8.8.146.179,62584,443,HTTP,365,32957,14.537844527319985,ACK,0,Normal,2025-11-06 19:43:34.284880,flow_007828
192.168.62.207,8.8.20.89,62455,80,HTTPS,80,20743,25.994611354947956,ACK,0,Normal,2025-11-06 06:47:32.284882,flow_007829
192.168.9.179,10.0.249.86,54692,587,TCP,70,6953,11.710646184491454,ACK,0,Normal,2025-11-06 21:32:59.284883,flow_007830
203.0.82.121,10.0.27.188,42839,21,TCP,465,53571,218.25764969586615,ACK,1,Fuzzers,2025-11-06 21:15:29.284884,flow_007831
192.168.94.42,8.8.8.8,58215,53,UDP,4,388,0.33830573041612083,,0,Normal,2025-11-06 07:47:16.284885,flow_007832
203.0.120.151,10.0.124.103,4467,443,ICMP,7652,696835,1.7406658832253492,SYN,1,DoS,2025-11-06 10:29:06.284887,flow_007833
192.168.119.146,8.8.195.149,56615,443,HTTP,25,38617,29.85951369459654,,0,Normal,2025-11-06 16:10:21.284888,flow_007834
203.0.116.233,10.0.130.22,26813,443,ICMP,2668,710683,3.3051467473064746,RST,1,DoS,2025-11-06 21:18:27.284889,flow_007835
203.0.209.189,10.0.19.133,43662,5432,TCP,322,42024,3.4347982155257073,"FIN,ACK",1,Exploits,2025-11-06 05:02:12.284890,flow_007836
192.168.39.7,10.0.105.234,59960,587,TCP,50,16367,5.1534891539512255,"PSH,ACK",0,Normal,2025-11-06 21:13:45.284892,flow_007837
192.168.210.110,10.0.134.63,59893,993,TCP,224,19682,9.932125807864171,ACK,0,Normal,2025-11-06 21:00:59.284893,flow_007838
192.168.154.38,8.8.208.147,49393,80,TCP,144,33401,19.564481078896883,"PSH,ACK",0,Normal,2025-11-06 11:59:35.284895,flow_007840
192.168.129.39,8.8.4.4,59804,53,UDP,6,496,0.9204720806863086,,0,Normal,2025-11-06 15:53:45.284897,flow_007841
203.0.72.236,10.0.95.141,51585,1433,HTTPS,306,92904,5.728336903302967,ACK,1,Exploits,2025-11-06 18:30:13.284898,flow_007842
192.168.7.191,8.8.33.228,63475,443,HTTPS,224,41343,1.6224257721653894,,0,Normal,2025-11-06 10:09:13.284899,flow_007843
192.168.148.49,8.8.25.40,51346,443,HTTPS,21,33316,26.20073024224336,"PSH,ACK",0,Normal,2025-11-06 22:43:15.284902,flow_007845
192.168.10.196,8.8.8.8,53606,53,UDP,8,122,0.34996832017955143,,0,Normal,2025-11-06 09:21:47.284903,flow_007846
203.0.13.85,10.0.137.228,55393,443,HTTP,478,68634,7.277403852045445,"PSH,ACK",1,Exploits,2025-11-06 22:47:57.284904,flow_007847
192.168.238.50,8.8.109.175,57399,80,HTTP,430,8878,18.696167269581604,,0,Normal,2025-11-06 06:27:57.284905,flow_007848
203.0.161.144,10.0.51.131,42703,719,TCP,1,150,0.029458985321633196,"SYN,RST",1,Reconnaissance,2025-11-06 18:15:44.284907,flow_007849
192.168.60.39,10.0.129.4,59806,22,TCP,167,17108,57.94026163600831,"FIN,ACK",0,Normal,2025-11-06 08:10:51.284908,flow_007850
192.168.165.100,10.0.57.84,53210,993,TCP,81,17471,37.588947142231135,ACK,0,Normal,2025-11-06 16:06:28.284909,flow_007851
203.0.49.205,10.0.136.217,11166,443,UDP,2288,532200,2.8540488038788356,SYN,1,DoS,2025-11-06 21:44:05.284910,flow_007852
192.168.122.98,8.8.4.8,50919,53,UDP,4,100,0.8620081734426567,,0,Normal,2025-11-06 23:22:24.284912,flow_007853
192.168.101.73,8.8.8.8,54344,53,UDP,6,509,0.4929126721561139,,0,Normal,2025-11-06 09:30:52.284913,flow_007854
192.168.91.119,10.0.240.204,52961,587,TCP,121,9766,47.88069958187566,"PSH,ACK",0,Normal,2025-11-06 23:14:27.284917,flow_007857
192.168.197.243,8.8.21.52,60871,443,HTTPS,481,48103,23.22855072235651,ACK,0,Normal,2025-11-06 09:27:44.284918,flow_007858
203.0.190.126,10.0.100.75,44957,613,TCP,2,186,0.0200336279109983,RST,1,Reconnaissance,2025-11-06 17:09:53.284920,flow_007860
203.0.49.161,10.0.150.215,57613,22,TCP,866,71185,134.0328138034816,"PSH,ACK",1,Fuzzers,2025-11-07 00:03:45.284923,flow_007862
192.168.190.227,8.8.248.95,54388,443,TCP,279,44957,16.862792662306425,,0,Normal,2025-11-06 05:30:40.284924,flow_007863
192.168.239.226,8.8.79.21,49880,80,TCP,357,13752,26.097126620336557,ACK,0,Normal,2025-11-06 05:51:06.284926,flow_007864
192.168.216.36,10.0.242.204,59939,22,TCP,277,16515,1.318475492836857,"PSH,ACK",0,Normal,2025-11-06 16:41:18.284927,flow_007865
192.168.173.191,10.0.12.182,56449,25,TCP,148,15565,24.4533268267369,ACK,0,Normal,2025-11-06 17:49:54.284928,flow_007866
192.168.81.236,10.0.205.180,61501,587,TCP,167,12355,39.5744321679789,"PSH,ACK",0,Normal,2025-11-06 06:43:03.284929,flow_007867
203.0.137.217,10.0.161.205,44708,144,TCP,4,54,0.024058804469333117,SYN,1,Reconnaissance,2025-11-06 20:36:24.284930,flow_007868
203.0.71.32,10.0.31.73,10567,443,TCP,5722,993911,4.1791550683900365,"SYN,ACK",1,DoS,2025-11-06 14:29:55.284932,flow_007869
192.168.202.150,10.0.193.124,57427,22,TCP,128,18007,41.2909528808486,"FIN,ACK",0,Normal,2025-11-06 17:24:57.284933,flow_007870
192.168.239.83,8.8.4.240,50181,443,HTTPS,418,48370,21.29470878459596,ACK,0,Normal,2025-11-06 10:35:53.284934,flow_007871
192.168.203.213,8.8.4.4,49619,53,UDP,3,388,0.445109407540127,,0,Normal,2025-11-07 00:08:46.284936,flow_007872
192.168.99.230,10.0.246.95,61490,25,TCP,87,3013,42.78864700427486,ACK,0,Normal,2025-11-06 04:30:49.284937,flow_007873
192.168.221.137,10.0.247.162,54765,993,TCP,101,4080,46.92481409672283,"FIN,ACK",0,Normal,2025-11-06 05:47:34.284938,flow_007874
192.168.58.230,10.0.219.8,55414,25,TCP,284,17001,13.668961795508098,"FIN,ACK",0,Normal,2025-11-06 07:01:45.284940,flow_007875
192.168.39.80,10.0.71.31,59437,25,TCP,187,14814,14.615350455942924,ACK,0,Normal,2025-11-06 08:12:40.284941,flow_007876
192.168.182.177,8.8.130.191,50257,80,HTTPS,268,37972,11.418149260714326,ACK,0,Normal,2025-11-06 09:57:30.284942,flow_007877
192.168.66.120,8.8.116.205,53960,80,HTTP,387,13307,28.096838529716173,"PSH,ACK",0,Normal,2025-11-06 12:58:19.284943,flow_007878
192.168.174.215,8.8.8.4,53180,53,UDP,6,153,0.004687455051283419,,0,Normal,2025-11-06 16:06:50.284946,flow_007880
203.0.185.44,10.0.244.64,44996,117,TCP,7,69,0.06133541404960494,"SYN,RST",1,Reconnaissance,2025-11-06 20:22:50.284947,flow_007881
203.0.219.223,10.0.139.206,46185,144,TCP,2,97,0.08913577001409184,SYN,1,Reconnaissance,2025-11-06 04:05:54.284949,flow_007882
192.168.79.116,10.0.119.229,55855,993,TCP,191,17242,54.02354166510235,"PSH,ACK",0,Normal,2025-11-06 20:45:51.284950,flow_007883
203.0.33.133,10.0.43.231,40639,23,TCP,636,18440,255.11595996333736,"PSH,ACK",1,Fuzzers,2025-11-06 21:07:59.284951,flow_007884
192.168.92.59,8.8.240.125,52726,80,TCP,167,45205,13.073082805025592,"PSH,ACK",0,Normal,2025-11-06 03:41:34.284952,flow_007885
192.168.75.216,8.8.115.90,50326,443,HTTPS,76,9002,3.927564913833005,ACK,0,Normal,2025-11-06 20:22:33.284954,flow_007886
203.0.97.165,10.0.243.206,16739,443,UDP,2672,503228,0.4327745926906575,RST,1,DoS,2025-11-06 05:32:19.284956,flow_007888
192.168.250.229,8.8.4.8,64997,53,UDP,5,128,0.25406073829431525,,0,Normal,2025-11-06 21:40:47.284958,flow_007889
192.168.77.69,8.8.8.4,50438,53,UDP,9,389,0.3160397618339632,,0,Normal,2025-11-06 09:23:22.284959,flow_007890
192.168.174.29,10.0.183.132,55331,22,TCP,209,11266,2.6953844186594007,"FIN,ACK",0,Normal,2025-11-06 14:00:22.284960,flow_007891
192.168.134.12,8.8.4.8,53980,53,UDP,10,299,0.2348403164034973,,0,Normal,2025-11-06 14:34:13.284961,flow_007892
192.168.224.136,8.8.8.8,53787,53,UDP,4,471,0.5850662757704747,,0,Normal,2025-11-06 23:05:20.284962,flow_007893
192.168.114.213,8.8.8.8,53165,53,UDP,5,479,0.8492841514272957,,0,Normal,2025-11-06 12:49:43.284964,flow_007894
192.168.55.166,8.8.186.72,64086,443,TCP,347,6466,24.79793981815302,,0,Normal,2025-11-06 13:48:38.284965,flow_007895
192.168.207.65,10.0.139.242,63289,25,TCP,254,5870,39.282505368356574,ACK,0,Normal,2025-11-06 04:59:32.284967,flow_007896
192.168.138.179,8.8.4.8,64899,53,UDP,4,185,0.6768247373799894,,0,Normal,2025-11-06 09:30:59.284968,flow_007897
192.168.42.33,8.8.224.33,56225,443,HTTPS,309,29827,9.474535869404692,"PSH,ACK",0,Normal,2025-11-06 20:33:03.284973,flow_007898
192.168.195.207,8.8.8.8,60313,53,UDP,4,378,0.5510159778926519,,0,Normal,2025-11-06 23:54:48.284974,flow_007899
203.0.133.119,10.0.137.3,41761,5432,HTTP,78,78567,7.193449129628462,"FIN,ACK",1,Exploits,2025-11-06 14:31:29.284977,flow_007901
192.168.135.150,10.0.214.204,57993,22,TCP,158,1335,11.95313092140159,"PSH,ACK",0,Normal,2025-11-06 04:54:38.284978,flow_007902
192.168.88.39,8.8.8.8,60745,53,UDP,9,66,0.9878550738090174,,0,Normal,2025-11-06 03:14:03.284979,flow_007903
203.0.82.90,10.0.198.37,25634,443,TCP,7916,583841,1.2108189353010261,"SYN,ACK",1,DoS,2025-11-06 09:17:22.284980,flow_007904
192.168.153.49,8.8.4.8,60594,53,UDP,2,208,0.8915357829055618,,0,Normal,2025-11-06 06:16:32.284982,flow_007905
192.168.195.166,10.0.250.105,58960,993,TCP,131,12919,54.91176108285526,"PSH,ACK",0,Normal,2025-11-06 21:36:54.284983,flow_007906
192.168.195.81,8.8.4.8,53797,53,UDP,9,509,0.005191076063841765,,0,Normal,2025-11-06 12:02:30.284984,flow_007907
192.168.126.155,10.0.12.254,57858,993,TCP,241,6588,30.273642053189093,"FIN,ACK",0,Normal,2025-11-06 16:11:30.284987,flow_007909
203.0.184.246,10.0.3.71,44054,627,TCP,6,196,0.01997136979308575,SYN,1,Reconnaissance,2025-11-07 01:04:08.284988,flow_007910
192.168.185.240,8.8.8.8,64664,53,UDP,10,151,0.8684382619126926,,0,Normal,2025-11-06 12:28:20.284990,flow_007911
192.168.17.216,10.0.208.36,55076,22,TCP,293,15404,34.0661262652314,"PSH,ACK",0,Normal,2025-11-06 13:18:30.284992,flow_007913
192.168.56.211,10.0.181.32,61912,993,TCP,246,14329,48.94775211127014,"PSH,ACK",0,Normal,2025-11-06 16:27:20.284993,flow_007914
192.168.143.235,8.8.8.8,63306,53,UDP,4,293,0.5086432908173912,,0,Normal,2025-11-06 14:07:30.284994,flow_007915
192.168.16.145,8.8.4.4,63349,53,UDP,8,318,0.45585675128772357,,0,Normal,2025-11-06 19:14:45.284996,flow_007916
192.168.190.129,8.8.4.8,53218,53,UDP,4,155,0.18197379189065363,,0,Normal,2025-11-07 00:40:11.284997,flow_007917
192.168.130.23,10.0.135.94,50045,993,TCP,95,6185,42.30835700458479,ACK,0,Normal,2025-11-06 15:14:53.284998,flow_007918
203.0.103.253,10.0.212.6,43032,1433,HTTPS,56,18186,3.2014609717559512,"FIN,ACK",1,Exploits,2025-11-06 10:43:04.285000,flow_007919
203.0.218.214,10.0.219.229,54270,22,TCP,339,38369,200.5508115332434,"PSH,ACK",1,Fuzzers,2025-11-06 03:19:27.285001,flow_007920
192.168.22.150,8.8.8.4,59983,53,UDP,2,457,0.4040952497917068,,0,Normal,2025-11-06 07:12:09.285003,flow_007922
192.168.154.200,10.0.90.177,62670,25,TCP,279,1322,53.72417484617551,ACK,0,Normal,2025-11-06 22:52:41.285007,flow_007925
192.168.117.214,10.0.19.223,58727,993,TCP,155,11327,48.584535009613745,"FIN,ACK",0,Normal,2025-11-06 08:13:09.285010,flow_007927
192.168.196.9,8.8.178.242,50720,80,HTTP,297,40457,8.175139614972665,"PSH,ACK",0,Normal,2025-11-07 01:00:21.285013,flow_007929
192.168.141.207,10.0.138.42,50190,993,TCP,238,6347,24.932883804037573,ACK,0,Normal,2025-11-06 06:23:26.285014,flow_007930
192.168.144.67,8.8.4.8,62136,53,UDP,9,300,0.1299732431621349,,0,Normal,2025-11-06 04:28:21.285017,flow_007932
192.168.115.59,8.8.28.240,61960,80,HTTPS,298,47611,28.608498004207288,ACK,0,Normal,2025-11-06 17:26:15.285018,flow_007933
203.0.245.99,10.0.48.7,42621,3389,TCP,462,84828,199.2973075646375,ACK,1,Fuzzers,2025-11-06 07:13:35.285019,flow_007934
192.168.239.219,8.8.4.4,61582,53,UDP,2,77,0.5373141760355362,,0,Normal,2025-11-06 17:16:44.285020,flow_007935
192.168.84.17,8.8.241.40,53910,80,HTTP,159,38639,2.3882501490928316,,0,Normal,2025-11-07 00:56:19.285023,flow_007937
192.168.181.11,10.0.31.93,57194,22,TCP,283,16468,2.8434401264351132,"PSH,ACK",0,Normal,2025-11-07 00:09:31.285024,flow_007938
192.168.4.161,10.0.56.28,53228,22,TCP,278,17654,45.50561431862261,ACK,0,Normal,2025-11-06 12:33:35.285025,flow_007939
192.168.142.170,8.8.4.8,53241,53,UDP,9,418,0.20716227594404216,,0,Normal,2025-11-07 02:07:56.285027,flow_007940
192.168.235.139,10.0.78.106,54395,25,TCP,115,10454,45.92994468822606,"FIN,ACK",0,Normal,2025-11-06 18:26:02.285028,flow_007941
203.0.63.233,10.0.110.69,41930,425,TCP,7,43,0.016548911189537687,RST,1,Reconnaissance,2025-11-06 08:05:41.285030,flow_007943
192.168.125.45,10.0.51.219,59683,25,TCP,212,11130,56.82215398028689,"FIN,ACK",0,Normal,2025-11-06 10:03:07.285033,flow_007945
192.168.15.239,8.8.133.201,55228,443,HTTP,380,2701,8.63373763253926,ACK,0,Normal,2025-11-07 01:36:28.285036,flow_007947
192.168.141.168,10.0.35.242,53022,587,TCP,240,17075,53.584498046211124,ACK,0,Normal,2025-11-06 22:06:28.285037,flow_007948
192.168.156.5,8.8.57.38,61389,443,TCP,135,26312,25.158851242509765,,0,Normal,2025-11-07 00:58:42.285039,flow_007950
203.0.79.170,10.0.125.176,44920,12,TCP,3,152,0.02333916122336604,"SYN,RST",1,Reconnaissance,2025-11-07 01:32:41.285041,flow_007951
192.168.185.167,8.8.13.146,63797,80,HTTP,395,9502,0.2765751046582705,ACK,0,Normal,2025-11-06 15:44:10.285042,flow_007952
192.168.138.142,8.8.154.24,52339,443,HTTPS,409,44428,19.52071687348008,,0,Normal,2025-11-06 17:07:52.285045,flow_007954
203.0.96.221,10.0.185.162,49489,9,TCP,9,41,0.07180704899841056,SYN,1,Reconnaissance,2025-11-06 12:26:15.285046,flow_007955
203.0.73.71,10.0.187.99,44574,5432,HTTP,284,23807,5.966103283035574,"PSH,ACK",1,Exploits,2025-11-07 02:01:05.285047,flow_007956
192.168.114.165,8.8.4.8,64169,53,UDP,7,424,0.8640170270795288,,0,Normal,2025-11-06 13:22:13.285048,flow_007957
192.168.220.39,8.8.93.196,64410,443,TCP,275,10706,26.794403746251238,"PSH,ACK",0,Normal,2025-11-06 10:19:45.285050,flow_007958
192.168.107.238,8.8.196.23,60267,80,TCP,153,23509,17.763555837829717,"PSH,ACK",0,Normal,2025-11-06 08:32:16.285051,flow_007959
192.168.190.49,8.8.215.79,49167,80,TCP,257,1142,26.95022900141432,,0,Normal,2025-11-06 12:56:18.285053,flow_007960
192.168.35.150,10.0.182.178,53821,993,TCP,142,14832,34.72893637403758,ACK,0,Normal,2025-11-06 09:56:46.285054,flow_007961
203.0.185.158,10.0.218.112,19992,443,ICMP,9915,344920,2.9923789113369605,"SYN,ACK",1,DoS,2025-11-06 23:04:13.285055,flow_007962
192.168.26.57,8.8.20.61,53556,80,HTTPS,369,28440,17.646123261604718,"PSH,ACK",0,Normal,2025-11-06 04:15:47.285058,flow_007964
192.168.220.201,8.8.4.4,63522,53,UDP,4,193,0.5892277953923017,,0,Normal,2025-11-06 07:51:22.285059,flow_007965
192.168.194.144,8.8.85.2,55518,80,TCP,155,47666,10.11830435839382,"PSH,ACK",0,Normal,2025-11-07 00:36:45.285061,flow_007967
203.0.144.13,10.0.237.61,54415,22,TCP,215,56043,258.11781649025136,"PSH,ACK",1,Fuzzers,2025-11-06 04:42:37.285065,flow_007970
192.168.125.202,8.8.4.8,54796,53,UDP,5,314,0.9658185012210598,,0,Normal,2025-11-06 21:50:26.285067,flow_007972
203.0.12.171,10.0.85.130,46723,991,TCP,3,190,0.08160603361375582,"SYN,RST",1,Reconnaissance,2025-11-06 19:10:17.285069,flow_007973
192.168.144.150,8.8.126.229,60955,443,TCP,182,45362,27.893976221946637,,0,Normal,2025-11-06 17:55:13.285070,flow_007974
192.168.202.221,8.8.4.8,50850,53,UDP,7,86,0.789029558203689,,0,Normal,2025-11-06 22:02:40.285072,flow_007976
10.0.122.246,203.0.237.253,44435,8080,TCP,493,19639,54.79701596391628,ACK,1,Backdoor,2025-11-06 15:38:11.285074,flow_007977
192.168.27.233,8.8.4.8,57770,53,UDP,3,300,0.13973881057743587,,0,Normal,2025-11-06 07:50:19.285075,flow_007978
10.0.167.88,203.0.141.86,64534,31337,TCP,157,13858,54.97784706917258,ACK,1,Backdoor,2025-11-06 05:57:06.285076,flow_007979
192.168.202.66,10.0.64.75,57771,587,TCP,171,14068,49.01546326165572,"PSH,ACK",0,Normal,2025-11-06 22:17:27.285077,flow_007980
192.168.144.82,10.0.235.245,52172,22,TCP,68,19221,52.83810132039973,ACK,0,Normal,2025-11-07 02:33:10.285078,flow_007981
192.168.187.151,8.8.110.165,57265,443,HTTP,290,20534,11.35367775070193,"PSH,ACK",0,Normal,2025-11-06 23:36:11.285080,flow_007982
203.0.20.230,10.0.24.146,14654,80,ICMP,2763,763150,1.1386892494709047,RST,1,DoS,2025-11-07 01:03:42.285081,flow_007983
192.168.160.42,10.0.90.76,57169,587,TCP,68,8189,35.57595815344955,"PSH,ACK",0,Normal,2025-11-06 06:11:41.285082,flow_007984
203.0.188.24,10.0.100.253,38759,80,ICMP,8940,256993,3.139125749977662,RST,1,DoS,2025-11-06 23:03:19.285084,flow_007985
192.168.220.30,8.8.8.4,51016,53,UDP,8,433,0.45490412328220725,,0,Normal,2025-11-06 18:06:51.285085,flow_007986
192.168.33.194,10.0.217.31,51542,587,TCP,246,7719,34.646622443171665,"PSH,ACK",0,Normal,2025-11-06 19:31:09.285087,flow_007987
192.168.33.150,8.8.217.196,62846,80,HTTP,329,40818,28.268315796704616,ACK,0,Normal,2025-11-06 13:48:02.285088,flow_007988
192.168.17.153,8.8.7.196,55150,443,HTTP,427,32054,16.79567035847003,,0,Normal,2025-11-07 01:26:02.285089,flow_007989
192.168.46.238,10.0.106.253,64052,25,TCP,206,8122,30.86932644685372,ACK,0,Normal,2025-11-06 04:17:38.285091,flow_007990
192.168.112.49,8.8.112.134,50119,443,HTTPS,377,48557,14.593063022242937,"PSH,ACK",0,Normal,2025-11-06 04:58:30.285092,flow_007991
203.0.7.240,10.0.164.141,60126,443,UDP,6998,769279,2.634120281304081,SYN,1,DoS,2025-11-06 15:53:42.285093,flow_007992
192.168.247.189,10.0.41.203,60576,22,TCP,277,14311,19.656304733871092,ACK,0,Normal,2025-11-06 13:09:46.285094,flow_007993
192.168.166.20,8.8.8.4,57875,53,UDP,8,467,0.47884780611197336,,0,Normal,2025-11-06 11:06:30.285096,flow_007994
192.168.136.182,8.8.111.163,61440,80,TCP,472,4494,28.06767443011324,,0,Normal,2025-11-06 11:49:09.285097,flow_007995
203.0.219.41,10.0.143.109,24617,443,UDP,9140,759536,4.908984668483663,SYN,1,DoS,2025-11-06 13:37:27.285098,flow_007996
